#! FIELDS TM1_TM6 fesdist dfesdist_TM1_TM6
#! SET normalisation  1.000000
#! SET min_TM1_TM6 1.0
#! SET max_TM1_TM6 5.0
#! SET nbins_TM1_TM6  250
#! SET periodic_TM1_TM6 false
 1.000000 inf 0.000000
 1.016000 inf 0.000000
 1.032000 inf 0.000000
 1.048000 inf 0.000000
 1.064000 inf 0.000000
 1.080000 inf 0.000000
 1.096000 inf 0.000000
 1.112000 inf 0.000000
 1.128000 inf 0.000000
 1.144000 inf 0.000000
 1.160000 inf 0.000000
 1.176000 inf 0.000000
 1.192000 inf 0.000000
 1.208000 inf 0.000000
 1.224000 inf 0.000000
 1.240000 inf 0.000000
 1.256000 inf 0.000000
 1.272000 inf 0.000000
 1.288000 inf 0.000000
 1.304000 inf 0.000000
 1.320000 inf 0.000000
 1.336000 inf 0.000000
 1.352000 inf 0.000000
 1.368000 inf 0.000000
 1.384000 inf 0.000000
 1.400000 inf 0.000000
 1.416000 inf 0.000000
 1.432000 inf 0.000000
 1.448000 inf 0.000000
 1.464000 inf 0.000000
 1.480000 inf 0.000000
 1.496000 inf 0.000000
 1.512000 inf 0.000000
 1.528000 inf 0.000000
 1.544000 inf 0.000000
 1.560000 inf 0.000000
 1.576000 inf 0.000000
 1.592000 inf 0.000000
 1.608000 inf 0.000000
 1.624000 inf 0.000000
 1.640000 inf 0.000000
 1.656000 inf 0.000000
 1.672000 inf 0.000000
 1.688000 inf 0.000000
 1.704000 inf 0.000000
 1.720000 inf 0.000000
 1.736000 inf 0.000000
 1.752000 inf 0.000000
 1.768000 inf 0.000000
 1.784000 inf 0.000000
 1.800000 inf 0.000000
 1.816000 inf 0.000000
 1.832000 inf 0.000000
 1.848000 inf 0.000000
 1.864000 inf 0.000000
 1.880000 inf 0.000000
 1.896000 inf 0.000000
 1.912000 inf 0.000000
 1.928000 inf 0.000000
 1.944000 inf 0.000000
 1.960000 inf 0.000000
 1.976000 inf 0.000000
 1.992000 inf 0.000000
 2.008000 inf 0.000000
 2.024000 inf 0.000000
 2.040000 inf 0.000000
 2.056000 inf 0.000000
 2.072000 inf 0.000000
 2.088000 inf 0.000000
 2.104000 inf 0.000000
 2.120000 inf 0.000000
 2.136000 inf 0.000000
 2.152000 inf 0.000000
 2.168000 inf 0.000000
 2.184000 inf 0.000000
 2.200000 inf 0.000000
 2.216000 inf 0.000000
 2.232000 inf 0.000000
 2.248000 inf 0.000000
 2.264000 inf 0.000000
 2.280000 inf 0.000000
 2.296000 inf 0.000000
 2.312000 inf 0.000000
 2.328000 inf 0.000000
 2.344000 inf 0.000000
 2.360000 inf 0.000000
 2.376000 inf 0.000000
 2.392000 97.784632 -207.228622
 2.408000 47.916231 -206.785295
 2.424000 41.156227 -200.622460
 2.440000 36.764718 -193.430225
 2.456000 32.988494 -185.318233
 2.472000 29.636291 -176.770941
 2.488000 26.581214 -168.044246
 2.504000 23.772952 -159.167736
 2.520000 21.174478 -150.266715
 2.536000 18.769408 -141.260257
 2.552000 16.540869 -132.200226
 2.568000 14.474058 -123.212544
 2.584000 12.560932 -114.306124
 2.600000 10.795880 -105.479706
 2.616000 9.174583 -96.744086
 2.632000 7.694040 -88.104304
 2.648000 6.351828 -79.570154
 2.664000 5.145708 -71.156052
 2.680000 4.073370 -62.879475
 2.696000 3.132378 -54.754881
 2.712000 2.320158 -46.791956
 2.728000 1.634045 -38.995592
 2.744000 1.071348 -31.367051
 2.760000 0.629371 -23.907047
 2.776000 0.305390 -16.619020
 2.792000 0.096595 -9.511002
 2.808000 0.000000 -2.596980
 2.824000 0.012353 4.103742
 2.840000 0.130063 10.568733
 2.856000 0.349185 16.776621
 2.872000 0.665480 22.713060
 2.888000 1.074589 28.377623
 2.904000 1.572313 33.790097
 2.920000 2.154975 38.993969
 2.936000 2.819809 44.055720
 2.952000 3.565291 49.059741
 2.968000 4.391409 54.096429
 2.984000 5.299629 59.256390
 3.000000 6.292827 64.614428
 3.016000 7.374956 70.219062
 3.032000 8.550587 76.080388
 3.048000 9.824180 82.164320
 3.064000 11.199204 88.383660
 3.080000 12.677936 94.549773
 3.096000 14.259446 100.397298
 3.112000 15.937264 105.627814
 3.128000 17.702695 109.809817
 3.144000 19.540643 112.701098
 3.160000 21.434057 114.443690
 3.176000 23.378424 115.422430
 3.192000 25.347195 117.619752
 3.208000 27.390529 121.128532
 3.224000 29.533959 126.735079
 3.240000 31.763601 135.950354
 3.256000 34.152937 147.322629
 3.272000 36.747398 160.067450
 3.288000 39.676048 172.611554
 3.304000 42.693524 187.622079
 3.320000 88.546303 192.931838
 3.336000 inf 0.000000
 3.352000 inf 0.000000
 3.368000 inf 0.000000
 3.384000 inf 0.000000
 3.400000 inf 0.000000
 3.416000 inf 0.000000
 3.432000 inf 0.000000
 3.448000 inf 0.000000
 3.464000 inf 0.000000
 3.480000 inf 0.000000
 3.496000 inf 0.000000
 3.512000 inf 0.000000
 3.528000 inf 0.000000
 3.544000 inf 0.000000
 3.560000 inf 0.000000
 3.576000 inf 0.000000
 3.592000 inf 0.000000
 3.608000 inf 0.000000
 3.624000 inf 0.000000
 3.640000 inf 0.000000
 3.656000 inf 0.000000
 3.672000 inf 0.000000
 3.688000 inf 0.000000
 3.704000 inf 0.000000
 3.720000 inf 0.000000
 3.736000 inf 0.000000
 3.752000 inf 0.000000
 3.768000 inf 0.000000
 3.784000 inf 0.000000
 3.800000 inf 0.000000
 3.816000 inf 0.000000
 3.832000 inf 0.000000
 3.848000 inf 0.000000
 3.864000 inf 0.000000
 3.880000 inf 0.000000
 3.896000 inf 0.000000
 3.912000 inf 0.000000
 3.928000 inf 0.000000
 3.944000 inf 0.000000
 3.960000 inf 0.000000
 3.976000 inf 0.000000
 3.992000 inf 0.000000
 4.008000 inf 0.000000
 4.024000 inf 0.000000
 4.040000 inf 0.000000
 4.056000 inf 0.000000
 4.072000 inf 0.000000
 4.088000 inf 0.000000
 4.104000 inf 0.000000
 4.120000 inf 0.000000
 4.136000 inf 0.000000
 4.152000 inf 0.000000
 4.168000 inf 0.000000
 4.184000 inf 0.000000
 4.200000 inf 0.000000
 4.216000 inf 0.000000
 4.232000 inf 0.000000
